-75.5679803,6.2076127,Discoteca Oz
-75.5677829,6.2084831,Barcelona Restaurante Bar
-75.5671048,6.2088671,Thaico
-75.5687571,6.2091643,Tropical Cocktails
-75.5758199,6.1996913,Carulla Oviedo
-75.5756922,6.199855,CineColombia Oviedo
-75.5932427,6.2447062,Casa Hotel Laureles
-75.5945559,6.2446038,Pomona
-75.6091329,6.2199877,Colegio Padre Manyanet
-75.5810139,6.2682497,Cerro El Volador
-75.6065786,6.2442641,El Molino
-75.6060207,6.2457999,Donoto
-75.6097037,6.2435347,Pandorado
-75.5645579,6.2488833,SOMA
-75.5952593,6.2447784,McDonald's
-75.5982786,6.2167681,McDonald's
-75.5739113,6.1995319,McDonald's
-75.588128,6.1791251,McDonald's
-75.5693985,6.2358612,McDonald's
-75.5950116,6.2450208,Crepes & Waffles
-75.6036337,6.2330708,Crepes & Waffles
-75.6035994,6.2328148,J&C Delicias
-75.6016644,6.2309453,Balcones de la 80
-75.5644465,6.2522446,Lido
-75.4785058,6.1707672,La posada de Posada
-75.5327719,6.1540512,Indiana Center
-75.5447757,6.1537002,Texaco
-75.5443122,6.2031929,Colegio San jose del
-75.5694864,6.2225791,Terpel
-75.5702381,6.2116417,Esso
-75.5543802,6.2071009,Montana
-75.5690601,6.2094353,ArtHotel
-75.629232,6.2707654,Ficus
-75.6293287,6.2709185,Ficus
-75.6292341,6.2707463,Ficus
-75.6293806,6.2709213,Ficus
-75.6292489,6.2707127,Ficus
-75.6292757,6.27069,Ficus
-75.3316182,6.0750879,Hospital
-75.3345129,6.0847134,Coliseo
-75.6293079,6.271328,077
-75.6297284,6.270894,Ficus
-75.6294006,6.2707663,Loma Hermosa
-75.6015557,6.2672638,Iglesia San Matias Apostol
-75.5730624,6.2866951,Francisco Zea
-75.5706205,6.2866044,Castilla
-75.5271759,6.3452025,Niquia
-75.5271231,6.3448747,Niquia
-75.5432821,6.3389377,Exito de Bello
-75.716667,6.15,Morro Bonito
-75.666667,6.15,Alto de Piedra
-75.8,6.116667,Alto Caracol
-75.65,6.216667,Cuchilla del barcino
-75.716667,6.2,Alto Roblal
-75.8328534,6.2833703,Alto Sainal
-75.733333,6.266667,Alto Canoas
-75.633333,6.233333,Alto Los Jaramillos
-75.683333,6.25,Alto Las M
-75.85,6.233333,Alto Leoncito
-75.4,6.066667,Alto El Capiro
-75.466667,6.033333,Alto Silencio
-75.45,6.116667,Alto Olivares
-75.366667,6.25,Alto Chocho
-75.3,6.3,Alto La Honda
-75.316667,6.316667,Alto de Abejorros
-75.566667,6.166667,Alto La Palma
-75.433333,6.216667,Alto Gordo
-75.483333,6.166667,Alto del Tablazo
-75.7,6.366667,Alto Contento
-75.733333,6.383333,Alto Gallo
-75.3,6.333333,Alto San Gervacio
-75.5,6.433333,Alto Palma
-75.816667,6.066667,Cerro Vetas
-75.816667,6.133333,Alto La Herradura
-75.85,6.316667,Alto Jaramillo
-75.733333,6.3,Alto Miraflores
-75.833333,6.216667,Loma Iracal
-75.716667,6.166667,Alto los Azules
-75.7,6.3,Alto Venteadero
-75.366667,6.016667,Alto del Burro
-75.483333,6.15,Alto La Marta
-75.583333,6.016667,Alto San Miguel
-75.516667,6.166667,Alto El Chagualo
-75.5,6.2,Alto San Ignacio
-75.483333,6.35,Alto de Umbi
-75.35,6.433333,Alto Chorrera
-75.283333,6.433333,Alto Ventanas
-75.533333,6.416667,Alto Quitasol
-75.5876781,6.2469326,Iglesia de San Joaquin
-75.4976568,6.2093495,Biblioteca Santa Elena
-75.49822,6.209463,Santa Elena
-75.636919,6.2718554,Hogar comunitario ICBF - Caritas alegres
-75.6369392,6.2718987,Hogar comunitario ICBF - Capullos
-75.6369214,6.2719098,Hogar comunitario ICBF - Pichones
-75.6368944,6.271921,Hogar comunitario ICBF - Las Lucesitas
-75.636904,6.2719331,Hogar comunitario ICBF - Los tronquitos
-75.633204,6.2716699,Hogar comunitario ICBF - Pichones
-75.629977,6.2708602,Hogar comunitario ICBF - Chiquilladas
-75.6297358,6.2703265,Hogar comunitario ICBF - Mi buen hogar
-75.6293535,6.2706141,Ficus
-75.6293206,6.2706305,Ficus
-75.6293312,6.2706124,Ficus
-75.6293037,6.2706416,Ficus
-75.6292874,6.2706571,Ficus
-75.6293038,6.2706597,Ficus
-75.6292976,6.2706748,Ficus
-75.6292652,6.2706875,Ficus
-75.6292384,6.2707272,Ficus
-75.6297912,6.270911,Ficus
-75.6294573,6.2708845,Ficus
-75.6294092,6.2709091,Ficus
-75.6294352,6.2709259,Ficus
-75.6297599,6.270919,Ficus
-75.629492,6.2708925,Ficus
-75.6296159,6.2708941,Ficus
-75.62954,6.2709135,Ficus
-75.6295935,6.2709214,Ficus
-75.6296542,6.2709185,Ficus
-75.5595185,6.3364448,Casa Museo Marco Fidel Suarez
-75.5600681,6.3364769,Biblioteca Marco Fidel Suarez
-75.5575728,6.3170991,Tienda Metro
-75.5518462,6.309412,Hospital Zamora
-75.7870459,6.0150453,El Guamo
-75.8051746,6.0356143,La Margarita
-75.7910866,6.0745183,SITIO VIEJO
-75.8068337,6.146003,LA HERRADURA
-75.692421,6.017937,Castillo
-75.705583,6.056969,Gurali
-75.716325,6.03004,Bellavista
-75.682587,6.063777,Alto De Nicanor
-75.7005113,6.0232448,Camiloce
-75.720561,6.058936,Cuesta Vieja
-75.730394,6.029435,San Jose
-75.6888492,6.0289904,Danilocal Restrepo
-75.7187149,6.0464218,El Silenero
-75.612615,6.051177,La Clara
-75.641265,6.0611522,La Tolva
-75.649518,6.0593195,LA QUIEBRA
-75.6250359,6.0492737,LA SALADA PARTE BAJA
-75.6195971,6.0492077,LA CLARA
-75.6449221,6.0470028,La Escondida
-75.6535216,6.0330577,Guacamayal
-75.742951,6.068164,Cuchilla Del Cedro
-75.6984151,6.0674556,La Clarita
-75.7531143,6.0740156,Albania
-75.6353286,6.070012,PRIMAVERA
-75.6356917,6.0918609,Caldas
-75.618703,6.078208,Los Cerezos
-75.587288,6.104509,La Escondida
-75.6488023,6.0934076,LA VALERIA
-75.6219904,6.1031086,La Miel
-75.667895,6.102439,La Valeria
-75.6391894,6.1383643,PUEBLO VIEJO
-75.6434368,6.1576944,La Estrella
-75.6392,6.1383,Pueblo Viejo
-75.6021806,6.1425483,LA LOMITA
-75.6153554,6.1522225,Sabaneta
-75.6112413,6.1387613,LA DOCTORA
-75.6089102,6.1420177,SAN ISIDRO
-75.642301,6.1207717,SAN MIGUEL
-75.6301955,6.1396147,PAN DE AZUCAR
-75.8838461,6.1917976,Saladero
-75.873578,6.173474,El Moro
-75.8620813,6.1551117,El Morito
-75.85446,6.211109,Cangrejo
-75.877191,6.23941,Cuchilla Calabacera
-75.8370631,6.1819249,Alto La Pominica
-75.8019479,6.1839443,La Union
-75.7994798,6.193817,La Primavera
-75.77233,6.1662184,Cerro Mojones
-75.7870472,6.1561777,Armenia
-75.7625695,6.2260153,La Gueva
-75.7705349,6.2052603,Alto Del Corral
-75.7677302,6.2165914,El Totumal
-75.7726417,6.2234049,La Pava
-75.829059,6.2142147,Alto Rumason
-75.8201226,6.2366733,Casa Vieja
-75.8295465,6.2345417,La Empresa
-75.8835095,6.2743688,La Aguada
-75.8845192,6.2623646,Alto Morro Verde
-75.8734125,6.2651693,Cuchilla Morro Verde
-75.8638764,6.2900753,Los Polines
-75.7622239,6.2796005,La Clara
-75.8038551,6.2526041,Palo Blanco
-75.7910656,6.2403755,La Colombiana
-75.7787248,6.2803149,Tamachal
-75.7933094,6.2817733,Palenque
-75.8027332,6.2697691,La Primavera
-75.8361656,6.2665156,Mosquito
-75.803182,6.3279953,Loma Paboncito
-75.8390826,6.3176739,Alto Paboncito
-75.7754713,6.3218249,Fatima
-75.8144009,6.3018552,La Pimpolla
-75.7846994,6.2944936,SEVILLA
-75.7363172,6.158253,Guamal
-75.740917,6.1889928,Alto De Bogota
-75.71186,6.1626284,Alto Los Azules
-75.7350832,6.1654331,Pekin
-75.7274543,6.1742961,El Ocaso
-75.6865052,6.1751936,Alto El Silencio
-75.68931,6.1886563,Cuchilla Romeral
-75.6749497,6.1620674,Alto Romeral
-75.7221075,6.1674794,Pueblito
-75.7469752,6.2204058,El Tablazo
-75.7415901,6.2150207,Alto El Tablazo
-75.7042311,6.2045871,Alto Las Cruces
-75.7334003,6.2319613,Santa Isabel
-75.7282396,6.2024556,El Morrillo
-75.6706517,6.2118482,El Salado
-75.7005289,6.238917,San Isidro
-75.7339685,6.2076404,Heliconia
-75.6314203,6.1917976,Cuchilla Piedra Gorda
-75.5863203,6.1588139,Trianon
-75.5877787,6.1633015,El Naranjo
-75.6206392,6.175524,Olivares
-75.6158381,6.1768431,LA LOMA DE LOS ZULETA
-75.6626089,6.1711548,Vereda La Florida
-75.6491971,6.1808644,San Antonio de Prado
-75.616387,6.2188352,Alta Vista
-75.6022511,6.1976314,Loma De Ajisal
-75.6464537,6.2227618,Cerro Montandelo
-75.6451074,6.2061578,Cuchilla El Barcino
-75.6712475,6.2357758,Las Nieves
-75.625769,6.2325094,Aguas Frias
-75.6290028,6.2219866,ALTAVISTA
-75.6167957,6.2002018,MANZANILLO
-75.736766,6.2624768,La Maria
-75.7406926,6.2554089,Llanos De San Jose
-75.7402439,6.2812124,Mureupal
-75.6971632,6.2619158,Los Vallados
-75.6860565,6.2575405,Alto De Canoas
-75.6917781,6.3073525,Ventiadero
-75.7422633,6.301743,El Sucre
-75.7386732,6.3253027,Alto Buenavista
-75.7513506,6.3057818,Juan Capitan
-75.7189279,6.2859243,Las Cuchillas
-75.7093918,6.2887291,La Cuchilla
-75.7166841,6.3055574,Arboleda
-75.7457411,6.2986017,El Cedro
-75.6881881,6.2947873,La Frisola
-75.7106259,6.2931044,El Cahquiro
-75.6925634,6.3167764,Alto De La Sierra
-75.7038946,6.3016308,La Cabuyera
-75.7105137,6.310606,La Botella
-75.6569995,6.2822221,La Culebra
-75.6545313,6.2575405,La Palma
-75.6646283,6.2467703,Alto Del Corazon
-75.6633942,6.2641596,Alto El Pillon
-75.6359885,6.2782469,SAN CRISTOBAL
-75.6317569,6.2403755,Horizontes
-75.6511744,6.2727656,El Patio
-75.6194161,6.3218249,Sabana Larga
-75.6563263,6.2867097,Lsa Playas
-75.6600286,6.3089231,Las Flores
-75.595209,6.3218,Potrerito
-75.6284362,6.2879026,PEDREGAL ALTO
-75.6421783,6.2865926,Travesias
-75.609363,6.325844,La Palma
-75.6136944,6.3027527,La Ilusion
-75.6157138,6.3120644,Alto El Chuscal
-75.6457805,6.3226102,Cerro De Las Baldias
-75.573572,6.017829,Cuchilla San Antonio
-75.5109329,6.0485135,La Pradera
-75.5062845,6.048746,San Jose
-75.5182541,6.0407275,La Cecilia
-75.5402176,6.0428193,Los Duraznos
-75.5284805,6.0489784,El Hallazgo
-75.4317525,6.0307276,La Ceja
-75.4566632,6.0418896,El Bosque
-75.4697948,6.047119,Porcicola
-75.4529445,6.023761,Cerro La Argentina
-75.4453909,6.0320118,Cerro La Bolsa
-75.4504096,6.1450487,El Tablazo
-75.584122,6.098177,La Pomera
-75.4963522,6.0884113,La Fe
-75.4730668,6.088877,Don Diego
-75.580979,6.0666928,Cuchilla San Antonio
-75.433659,6.074385,La Escondida
-75.424653,6.09305,Buenavista
-75.423087,6.074776,La Playa
-75.450106,6.111846,La Chancha
-75.425958,6.120852,Llano Grande
-75.448148,6.111193,El Chacho
-75.441621,6.105059,El Buen Genio
-75.434442,6.128423,Santa Lucia
-75.287485,6.050248,El Dragal
-75.320182,6.049182,La Chapa
-75.34826,6.049893,Milagrosa
-75.322929,6.0567283,Morro Los Robles
-75.2935055,6.0397978,Alto Rosario
-75.3374326,6.0392168,Alto El Presidio
-75.3549802,6.0388682,Alto Guasimal
-75.3715981,6.0173695,Alto Del Burro
-75.377581,6.074061,Aguas Claras
-75.38078,6.099295,Veragua
-75.380247,6.093253,Mellarka
-75.375449,6.103204,La Selva
-75.360166,6.104448,Cristo Rey
-75.405335,6.069425,Santa Teresa
-75.395676,6.075168,El Capiro
